Location,Period,Kitchen,Dish_Name,Description,Portion_Size,Ingredients,Calories,Protein (g),Total Carbohydrates (g),Sugar (g),Total Fat (g),Saturated Fat (g),Cholesterol (mg),Dietary Fiber (g),Sodium (mg),Potassium (mg),Calcium (mg),Iron (mg),Trans Fat (g),Vitamin D (IU),Vitamin C (mg),Calories From Fat,Vitamin A (RE),Saturated Fat + Trans Fat (g),Allergens
Stetson_East,Lunch,MENUTAINMENT,Eggs,,1/4 cup,Liquid Egg,90,8,0,0,6,2,225,0,85,80,30,1.1,0,50,0,50,0.0,0,"Vegetarian, Avoiding Gluten, Good Source of Protein, Egg"
Stetson_East,Lunch,MENUTAINMENT,Egg Whites,two egg whites made-to-order,1/4 cup,Liquid Egg White,30,7,0,0,0,0,0,0,100,100,0,0,0.0,0,0,0,0.0,0,"Vegetarian, Avoiding Gluten, Egg"
Stetson_East,Lunch,MENUTAINMENT,Diced Bacon,,1 ounce,Bacon,130,10,0,0,10,3.5,30,0,480,140,0,0.3,0,5,0,90,0.0,5,"Pork, Gluten*"
Stetson_East,Lunch,MENUTAINMENT,Italian Sausage Crumbles,,1 ounce,Italian Sausage,90,5,0.0,0,7,2.5,25,0,230,100,0,0.4,0,10,0,70,0.0,5,"Avoiding Gluten, Celery*, Mustard*, Pork, Soy"
Stetson_East,Lunch,MENUTAINMENT,Diced Ham,,1 ounce,Ham,35,4,2,0.0,1,0,15,0,360,200,0,0.2,0,170,0,10,0,0,"Pork, Gluten*"
Stetson_East,Lunch,MENUTAINMENT,Shredded Sharp American Cheese,,1 ounce,American Cheese,100,5,1,0.0,9,5,30,0,470,40,300,0.2,0,90,0,80,0.0,5,"Avoiding Gluten, Milk, Beef*, Pork*"
Stetson_East,Lunch,MENUTAINMENT,Baby Spinach,,1/4 ounce,Spinach,0,0,0,0,0,0,0,0,5,40,10,0.2,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Lunch,MENUTAINMENT,Sliced Mushrooms,,1 ounce,Mushrooms,5,0.0,0.0,0.0,0,0,0,0,0,90,0,0.1,0,0,1,0,0.0,0,"Mushroom, Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Lunch,MENUTAINMENT,Diced Tomatoes,,1 ounce,Tomatoes,5,0,1,0.0,0,0,0,0,0,70,0,0.1,0,0,4,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Tomato"
Stetson_East,Lunch,MENUTAINMENT,Chopped Green Bell Pepper,,1 ounce,Green Bell Peppers,5,0,1,0.0,0,0,0,0,0,50,0,0.1,0,0,23,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,MENUTAINMENT, Diced Onions,,1 ounce,Onions,10,0,3,1,0,0,0,0,0,40,10,0.1,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Onion"
Stetson_East,Lunch,FLAME,Hamburger Patty,Ground sirloin patty grilled to perfection ,1 each,Beef,170,16,0,0,11,4,55,0,45,190,10,1.5,0,0,0,100,0.0,5,"Avoiding Gluten, Good Source of Protein, Beef"
Stetson_East,Lunch,FLAME,Grilled Chicken,Tender and moist,1 each,Chicken,120,23,0,0,3,1,80,0,140,260,0,0.4,0,0,0,25,0.0,0,"Avoiding Gluten, Good Source of Protein, Poultry"
Stetson_East,Lunch,FLAME,All Beef Hot Dog,,1 each,Beef Hot Dog,180,7,2,0.0,17,7,35,0,480,140,10,0.7,0.0,20,0.0,150,0.0,5,Beef
Stetson_East,Lunch,FLAME,Onions and Peppers,Sauteed onions and sweet bell peppers,1/2 cup,"Green Bell Peppers, Onions, Butter, Black Pepper",130,1,7,3,11,7,30,2,90,160,20,0.3,0,0,40,100,0.0,5,"Vegetarian, Avoiding Gluten, Milk, Onion"
Stetson_East,Lunch,FLAME,French Fries,,3 ounce,French Fries,160,1,18,0,10,0,0,1,20,270,0,0,0,0,0,90,0.0,0,Soy
Stetson_East,Lunch,FLAME,White Hot Dog Bun,,1 each,Hot Dog Bun,100,3,19,2,1,0,0,0.0,160,30,30,1.3,0,0,0.0,10,0.0,0,"Vegan, Vegetarian, Gluten, Wheat, Soy*"
Stetson_East,Lunch,FLAME,White Hamburger Bun,White Hamburger Bun,1 each,Burger Bun,150,4,28,4,2,0,0,0,280,50,50,1.5,0,0,0.0,20,0.0,0,"Vegetarian, Egg*, Gluten, Wheat, Soy, Milk*, Tree Nuts*, Sesame"
Stetson_East,Lunch,FLAME,American Cheese Slice,,1 slice,American Cheese,50,3,0.0,0,4.5,2.5,15,0,240,20,150,0.1,0,45,0,40,0.0,5,"Avoiding Gluten, Milk, Beef*, Pork*"
Stetson_East,Lunch,DELI,Sliced Genoa Salami,,1 ounce,Genoa Salami,120,5,0,0,11,4,30,0,480,0.0,0,0.4,0,0.0,7,100,0.0,5,"Garlic, Avoiding Gluten, Celery*, Mustard*, Pork, Beef"
Stetson_East,Lunch,DELI,Sliced Capicola,,1 ounce,Capicola,35,5,2,0.0,1,0,15,0,440,80,0,0.3,0,0.0,0.0,10,0.0,0,"Pork, Soy*, Gluten*, Wheat*"
Stetson_East,Lunch,DELI,Sliced Smoked Ham,,1 ounce,Ham,35,5,0,0,1.5,0.5,15,0,330,90,0,0.2,0,10,0,15,0.0,0,"Pork, Gluten*, Wheat*"
Stetson_East,Lunch,DELI,Thinly Sliced Deli Turkey Breast,,1 ounce,Turkey,30,4,0.0,0,1,0,15,0,260,40,0,0.2,0,0,0,10,0,0,"Avoiding Gluten, Poultry"
Stetson_East,Lunch,DELI,FIT Tuna Salad,Classic tuna salad ,3 oz portion,"Tuna, Canola Oil, Onions, Celery, Lemon Juice, Light Mayonnaise, Salt, Black Pepper",90,8,0.0,0,6,0.5,15,0,240,90,10,0.7,0,20,1,50,0,0,"Good Source of Protein, Soy*, Onion, Egg, Mustard, Gluten*, Celery, Fish, MSG*"
Stetson_East,Lunch,DELI,Chicken Salad,"Moist chicken salad, in a low fat dressing",1/3 cup,"Chicken, Mayonnaise, Celery, White Pepper",110,8,0,0,9,1.5,30,0,150,130,0,0.2,0,0,0,80,5,0,"Good Source of Protein, Onion, Egg, Mustard, Gluten*, Poultry, Celery"
Stetson_East,Lunch,DELI,American Cheese Slice,,1 slice,American Cheese,50,3,0.0,0,4.5,2.5,15,0,240,20,150,0.1,0,45,0,40,0.0,5,"Avoiding Gluten, Milk, Beef*, Pork*"
Stetson_East,Lunch,DELI,Sliced Swiss Cheese,,1 ounce,Swiss Cheese,110,8,0,0,9,5,25,0,55,20,250,0,0,0,0,80,0.0,5,"Vegetarian, Avoiding Gluten, Milk, Good Source of Protein"
Stetson_East,Lunch,DELI,Sliced Sharp Cheddar Cheese,,1 ounce,Cheddar Cheese,110,6,0.0,0,9,5,30,0,190,20,200,0,0.0,5,0,80,0.0,5,"Vegetarian, Avoiding Gluten, Milk"
Stetson_East,Lunch,DELI,Sliced Provolone Cheese,,1 ounce,Provolone Cheese,100,7,0.0,0,8,5,20,0,210,40,210,0.1,0.0,5,0,70,0.0,5,"Vegetarian, Avoiding Gluten, Milk, Good Source of Protein"
Stetson_East,Lunch,DELI,Sliced Pepper Jack Cheese,,1 ounce,Pepper Jack Cheese,110,7,0,0,9,5,25,0,170,20,210,0.2,0.0,5,0,80,0.0,5,"Vegetarian, Avoiding Gluten, Milk"
Stetson_East,Lunch,DELI,Chopped Romaine Lettuce,,1 cup,Chopped Lettuce,10,0.0,2,0.0,0,0,0,0.0,0,120,20,0.5,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,DELI,Baby Spinach,,2 cup,Spinach,15,2,2,0,0,0,0,1,45,330,60,1.6,0,0,17,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Lunch,DELI,Sliced Tomatoes,,1 slice,Tomatoes,0,0,0.0,0,0,0,0,0,0,30,0,0,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Tomato"
Stetson_East,Lunch,DELI,Sliced Red Onion,,1 slice,Onions,5,0,1,0.0,0,0,0,0,0,20,0,0,0,0,1,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Onion"
Stetson_East,Lunch,DELI,Bread & Butter Pickles,,4 each,Pickles,25,0,6,6,0,0,0,0,160,0,0,0,0,0,0.0,0,0.0,0,"Beef*, Mustard*, Pork*"
Stetson_East,Lunch,DELI,Banana Pepper Rings,,1 tbsp,Banana Peppers,0,0,0,0,0,0,0,0,30,0.0,0,0,0,0.0,0,0,0,0,"Vegan, Vegetarian, Avoiding Gluten, Sulphites"
Stetson_East,Lunch,DELI,Sliced Cucumber,,1/4 cup,Cucumber,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,DELI,Sliced Red Bell Pepper,,1/4 cup,Red Bell Peppers,5,0,1,0.0,0,0,0,0,0,50,0,0.1,0,0,29,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,DELI,Mayonnaise,,1 tbsp,Mayonnaise,90,0,0,0,10,1.5,5,0,75,0,0,0,0,0,0,90,0,0,"Vegetarian, Onion, Egg, Mustard, Gluten*"
Stetson_East,Lunch,DELI,Pesto Mayonnaise,Pesto Mayonnaise,1 tbsp,"Mayonnaise, Basil Pesto, Salt, Black Pepper",90,0,0,0,9,1.5,5,0,90,10,10,0.1,0,0,0,80,10,0,"Garlic, Vegetarian, Milk, Onion, Egg, Mustard, Gluten*"
Stetson_East,Lunch,DELI,Chipotle Garlic Ranch,"Ranch dressing, roasted garlic and chipotle peppers",2 tbsp,"Ranch Dressing, Garlic, Chipotle Peppers, Canola Oil, Black Pepper",130,0,1,1,14,2,10,0,180,0,0,0,0,0,0,130,0.0,0,"Garlic, Vegetarian, Avoiding Gluten, Milk, Celery*, Mustard*, Tomato, Onion, Egg"
Stetson_East,Lunch,DELI,Dijon Honey Dressing,,2 tbsp,Honey Mustard Dressing,130,0,7,6,12,2,15,0,160,10,0,0,0,0,0.0,100,0,0,"Vegetarian, Avoiding Gluten, Celery*, Egg, Mustard"
Stetson_East,Lunch,DELI,Yellow Mustard,,1 tbsp,Yellow Mustard,10,0.0,0.0,0,0.5,0,0,0.0,170,20,10,0.3,0,0,0,0,0.0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, Mustard"
Stetson_East,Lunch,DELI,Olive Oil,,1 floz,Olive Oil,240,0,0,0,27,3.5,0,0,0,0,0,0.2,0.0,0,0,240,0.0,5,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,DELI,Red Wine Vinegar,,1 floz,Red Wine Vinegar,5,0,0,0,0,0,0.0,0,0,10,0,0.1,0,0.0,0,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Sulphites"
Stetson_East,Lunch,DELI,White Bread,,1 slice,White Bread,80,3,15,1,1,0,0,0.0,130,30,30,1,0,0,0.0,5,0.0,0,"Vegetarian, Egg*, Gluten, Wheat, Soy, Sesame*, Milk*"
Stetson_East,Lunch,DELI,Whole Wheat Bread,,1 slice,Whole Wheat Bread,110,4,21,3,2,0,0,3,170,100,40,0.9,0,0,0.0,20,0.0,0,"Vegetarian, Gluten, Wheat, Soy, Milk*, Tree Nuts*"
Stetson_East,Lunch,DELI,Kaiser Roll,,1 each,Kaiser Roll,240,7,43,3,4.5,0,0,1,410,90,70,2,0,0,0.0,40,0.0,0,"Vegetarian, Gluten, Wheat, Good Source of Protein, Egg"
Stetson_East,Lunch,DELI,Hoagie Roll,,1 each,Hoagie Roll,200,6,36,0,3,0.5,0,2,410,80,60,1.9,0.0,0,0,25,0.0,0,"Vegan, Vegetarian, Gluten, Wheat, Soy"
Stetson_East,Lunch,DELI,"10"" Flour Tortilla",,1 each,Flour Tortilla,200,6,34,1,6,3,0,1,400,50,80,2,0,0,0.0,50,0.0,5,"Vegan, Vegetarian, Gluten, Wheat, Sulphites"
Stetson_East,Lunch,DELI,"12"" Spinach Herb Tortilla",,1 each,Spinach Herb Tortilla,290,8,47,0,8,4,0,2,640,80,120,3,0,0,0.0,70,0.0,5,"Garlic, Vegan, Vegetarian, Gluten, Wheat, Good Source of Protein, Onion"
Stetson_East,Lunch,DELI,"12"" Tomato Basil Flour Tortilla",,1 each,Tomato Basil Tortilla,300,9,47,0,9,4,0,2,620,80,120,3,0,0,0.0,80,0.0,5,"Garlic, Vegan, Vegetarian, Gluten, Wheat, Good Source of Protein, Tomato, Onion"
Stetson_East,Lunch,DELI,Homemade Potato Chips,Fresh Fried Potato Chips,4 ounce,Potato Chips,370,2,21,0.0,30,3.5,0,2,260,360,10,0.7,0,0,0,270,0.0,5,Soy
Stetson_East,Lunch,DELI SPECIAL,Egg and Cheese Biscuit Sandwich,Egg and Cheese Biscuit Breakfast Sandwich,1 each,"Biscuit Dough, Liquid Egg, American Cheese, Butter",360,14,26,3,21,11,250,0.0,780,250,300,2.8,0,90,0,190,0,10,"Gluten, Milk, Wheat, Good Source of Protein, Beef*, Egg, Pork*"
Stetson_East,Lunch,SOUP,Southwest Tortilla Soup,"corn, diced celery, onions, carrots, tomatoes and garlic simmered in a rich chicken broth spiced with cumin, ground pepper and stone ground corn flour",8 floz,Southwest Tortilla Soup,130,3,17,4,6,2,10,2,590,300,50,0.9,0,0,10,60,190,0,"Garlic, Milk, Tomato, Beef, Onion, Soy, Gluten*, Poultry, Celery, MSG*"
Stetson_East,Lunch,SOUP,Italian Wedding Soup,"miniature Italian meatballs simmered in a light garlic scented chicken broth with onions, celery, carrots, red bell peppers, escarole, basil and Acini",8 floz,Italian Wedding Soup,120,6,11,3,5,1.5,15,2,490,400,100,1.1,0,0,4,45,100,0,"Garlic, Gluten, Milk, Wheat, Tomato, Onion, Soy, Egg, Poultry, Celery, MSG*"
Stetson_East,Lunch,SOUP,"Crackers, Oyster, Zesta, Keebler, 0.5 oz",Keebler Zesta Oyster Crackers,1 each,"Enriched flour (wheat flour, niacin, reduced iron, vitamin B1 [thiamin mononitrate], vitamin B2 [riboflavin], folic acid), soybean oil (with TBHQ for freshness), leavening (baking soda, sodium acid pyrophosphate, monocalcium phosphate). Contains 2% or less of sugar, salt, malt extract, soy lecithin. Contains: Wheat, Soy. ",60,1,9,0,2.5,0,0,0,140,10,0,0.5,0,0,0.0,20,0.0,0,"Vegetarian, Gluten, Wheat, Soy"
Stetson_East,Lunch,FRESH 52 A,Romaine Blend,,1 cup,Lettuce Blend,10,0.0,1,0.0,0,0,0,0.0,0,110,10,0.4,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,FRESH 52 A,Spring Mix,,1 cup,Spring Lettuce Salad Mix,5,0.0,1,0.0,0,0,0,0.0,0,130,20,0.7,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,FRESH 52 A,Baby Spinach,,1 cup,Spinach,5,0.0,1,0,0,0,0,0.0,25,170,30,0.8,0,0,8,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Lunch,FRESH 52 A,Cherry Tomatoes,,1 ounce,Tomatoes,5,0,1,0.0,0,0,0,0,0,70,0,0.1,0,0,4,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Tomato"
Stetson_East,Lunch,FRESH 52 A,Sliced Cucumber,,1 ounce,Cucumber,0,0,1,0,0,0,0,0,0,40,0,0.1,0,0,1,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Lunch,FRESH 52 A,Shredded Carrots,,1 ounce,Carrots,10,0,3,1,0,0,0,0.0,20,90,10,0.1,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Lunch,FRESH 52 A,Julienne Celery,,1 ounce,Celery,0,0,0.0,0,0,0,0,0,25,70,10,0.1,0,0,1,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Celery"
Stetson_East,Lunch,FRESH 52 A,Sliced Red Onion,,1 ounce,Onions,10,0,3,1,0,0,0,0,0,40,10,0.1,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Onion"
Stetson_East,Lunch,FRESH 52 A,Red and Green Bell Peppers,,1 ounce,"Green Bell Peppers, Red Bell Peppers",5,0,2,0.0,0,0,0,0.0,0,50,0,0.1,0,0,29,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,FRESH 52 A,Sliced Mushrooms,,1 cup,Mushrooms,15,2,2,1,0,0,0,0.0,0,220,0,0.3,0,5,1,0,0.0,0,"Mushroom, Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Lunch,FRESH 52 A,Sliced Black Olives,,1 ounce,Black Olives,35,0,2,0,3,0.5,0,0,210,0,20,1.8,0,0,0,30,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,FRESH 52 A,Blanched Broccoli,,1 ounce,"Water, Water, Broccoli, Salt",10,0.0,2,0,0,0,0,0.0,15,90,10,0.2,0,0,25,0,0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Lunch,FRESH 52 A,Curry Roasted Cauliflower,,1 ounce,"Cauliflower, Canola Oil, Lemon Juice, Curry Powder, Salt, Black Pepper",25,0.0,1,0.0,2.5,0,0,0.0,55,80,10,0.2,0,0,13,20,0,0,"Vegan, Vegetarian, Mustard"
Stetson_East,Lunch,FRESH 52 A,Roasted Corn,,1 ounce,"Corn, Canola Oil",45,0.0,5,0.0,2.5,0,0,0.0,0,60,0,0.1,0,0,1,25,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,FRESH 52 A,Black Bean and Corn Salad,Spicy Classical Black Bean Salad ,1 ounce,"Black beans (Black beans, water, salt, calcium chloride), Corn, Onions, Lime, Jalapeno, Olive Oil, Cilantro, Garlic, Cumin",25,1,5,0,0.5,0,0,1,20,80,10,0.4,0.0,0,2,5,0.0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, Onion"
Stetson_East,Lunch,FRESH 52 A,Edamame,,1 ounce,Edamame,35,3,3,0.0,1.5,0,0,1,0,120,20,0.6,0,0,2,15,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly, Soy"
Stetson_East,Lunch,FRESH 52 A,Green Peas,,1 ounce,Green Peas,20,1,4,1,0,0,0,1,20,30,10,0.4,0,0,3,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,FRESH 52 A,Cooked Quinoa,,1 ounce,"Water, Quinoa",50,2,8,0,1,0,0,0.0,0,70,10,0.6,0.0,0,0,5,0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,FRESH 52 A,Sliced Pepperoncini Peppers,,1 ounce,Pepperoncini,5,0,1,0.0,0,0,0,0,330,50,0,0.1,0,0,19,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Sulphites"
Stetson_East,Lunch,FRESH 52 A,Grilled Chicken,"Boneless breast of chicken, grilled to perfection",1 ounce,"Chicken, Canola Oil, Salt, Black Pepper",50,7,0,0,2,0,25,0,280,80,0,0.1,0,0,0,20,0.0,0,"Avoiding Gluten, Good Source of Protein, Poultry"
Stetson_East,Lunch,FRESH 52 A,Diced Bacon,,1 ounce,Bacon,130,10,0,0,10,3.5,30,0,480,140,0,0.3,0,5,0,90,0.0,5,"Pork, Gluten*"
Stetson_East,Lunch,FRESH 52 A,Shredded Cheddar Cheese,,1 ounce,Cheddar Cheese,110,6,0.0,0,9,5,30,0,190,20,200,0,0.0,5,0,80,0.0,5,"Vegetarian, Avoiding Gluten, Milk, Good Source of Protein"
Stetson_East,Lunch,FRESH 52 A,Roasted Butternut Squash,,1 ounce,"Squash, Canola Oil, Salt, Black Pepper",20,0,3,0.0,0.5,0,0,0.0,45,100,10,0.2,0,0,6,5,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Lunch,FRESH 52 A,Shredded Parmesan Cheese,,1 ounce,Parmesan Cheese,120,11,0.0,0,8,5,20,0,480,30,360,0.2,0.0,5,0,70,0.0,5,"Vegetarian, Avoiding Gluten, Milk"
Stetson_East,Lunch,FRESH 52 A,Classic Caesar Dressing,,1 floz,Caesar Dressing,150,1,0.0,0,16,3,15,0,220,10,30,0.1,0,0,1,140,5,5,"Garlic, Avoiding Gluten, Milk, Onion, Egg, Mustard, Fish"
Stetson_East,Lunch,FRESH 52 A,Sesame Dressing,,1 floz,Asian Sesame Dressing,80,0,12,10,4,0,0,0,320,0,0,0,0,0,0,35,0,0,"Garlic, Vegan, Vegetarian, Gluten, Wheat, Celery*, Mustard*, Soy, Sesame"
Stetson_East,Lunch,FRESH 52 A,Balsamic Vinaigrette Dressing,,1 floz,Balsamic Vinaigrette,60,0,5,4,4.5,0,0,0,190,0,0.0,0,0,0,0.0,45,0.0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, Celery*, Mustard*"
Stetson_East,Lunch,FRESH 52 A,Fat Free Raspberry Dressing,,1 floz,Raspberry Vinaigrette,30,0,8,7,0,0,0,0,75,0,0,0,0,0.0,0.0,0,0.0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, Onion"
Stetson_East,Lunch,FRESH 52 A,Homestyle Ranch Dressing,,1 floz,Ranch Dressing,100,0,0.0,0.0,11,1.5,10,0,250,0,0,0,0,0.0,0,100,0.0,0,"Vegetarian, Milk, Celery*, Mustard*, Egg, MSG"
Stetson_East,Lunch,FRESH 52 A,Fat Free Italian Dressing,,1 floz,Italian Dressing,15,0,3,2,0,0,0,0,470,0,0,0,0,0,0.0,0,0.0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, Celery*, Mustard*, Onion"
Stetson_East,Lunch,FRESH 52 A,Blue Cheese Dressing,,1 floz,Blue Cheese Dressing,160,0,1,1,16,3.5,15,0,270,0,0,0,0,0.0,0.0,140,0.0,5,"Garlic, Vegetarian, Avoiding Gluten, Milk, Onion, Egg, Mustard, MSG"
Stetson_East,Lunch,FRESH 52 A,Greek Dressing,,1 floz,Greek Dressing,100,0,0.0,0,11,1.5,0,0,280,10,10,0.1,0,0,0,100,0,0,"Garlic, Vegetarian, Avoiding Gluten, Milk, Onion, Mustard, Celery"
Stetson_East,Lunch,FRESH 52 A,Croutons,Croutons to add to a salad,1 ounce,"French Baguette, Garlic, Salt, Canola Oil",80,2,16,0,0,0,0,0.0,360,30,10,1.1,0,0,0,0,0,0,"Garlic, Vegetarian, Gluten, Wheat, Soy*, Milk*, Tree Nuts*"
Stetson_East,Lunch,FRESH 52 A,Baked Wonton Strips,,1 ounce,Wonton Wrapper,50,3,7,0,1.5,0,5,0,115,0.0,0,0.4,0,0.0,3,15,0.0,0,"Vegetarian, Gluten, Wheat, Egg"
Stetson_East,Lunch,FRESH 52 A,Roasted Sunflower Seeds,,1 tbsp,Sunflower Seeds,45,2,2,0,4,0,0,0.0,0,70,10,0.3,0.0,0,0,35,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,FRESH 52 A,Raisins,,1 tbsp,Raisins,25,0,7,6,0,0,0,0,0,70,10,0.2,0,0,0,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,FRESH 52 A,Dried Cranberries,,1 tbsp,Cranberries,30,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,FRESH 52 A,Balsamic Vinegar,,1 floz,Balsamic Vinegar,25,0,5,4,0,0,0,0,5,30,10,0.2,0,0,0,0,0,0,"Vegan, Vegetarian, Avoiding Gluten, Sulphites"
Stetson_East,Lunch,FRESH 52 A,Red Wine Vinegar,,1 floz,Red Wine Vinegar,5,0,0,0,0,0,0.0,0,0,10,0,0.1,0,0.0,0,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Sulphites"
Stetson_East,Lunch,FRESH 52 A,Canola Oil,,1 floz,Canola Oil,240,0,0,0,27,2,0,0,0,0,0,0,0,0,0,250,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,FRESH 52 A,Olive Oil,,1 floz,Olive Oil,240,0,0,0,27,3.5,0,0,0,0,0,0.2,0.0,0,0,240,0.0,5,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,FRESH 52 B,Sweet and Sour Tofu,Fried Tofu with a sweet and tangy sauce with fresh steamed vegetables.,1 ounce,"Tofu, Green Bell Peppers, Onions, Pineapple, Red Bell Peppers, Water, Ketchup, Rice Wine, Soy Sauce, Unseasoned Rice Wine Vinegar, Cornstarch, Green Onions, Sugar",20,0.0,4,2,0,0,0,0,50,40,10,0.2,0.0,0,8,0,0,0,"How Good Friendly, Good Source of Protein, Mustard*, Sulphites, Tomato, Onion, Soy, Gluten*, Wheat*, Alcohol"
Stetson_East,Lunch,FRESH 52 B,Cubed Tempeh,,1 ounce,Tempeh,50,6,4,0,1.5,0,0,2,0,90,30,0.7,0,0,0.0,15,0.0,0,"Vegan, Vegetarian, Good Source of Protein, Soy"
Stetson_East,Lunch,FRESH 52 B,Chick Peas,,1 ounce,"Chick peas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium EDTA)",45,3,8,1,0.5,0,0,2,70,80,10,0.8,0,0,0,5,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Lunch,FRESH 52 B,Dark Red Kidney Beans,,1 ounce,"Kidney Beans (kidney beans, water, sugar, dextrose, salt, calcium chloride, disodium EDTA)",25,1,4,0.0,0,0,0,2,35,70,10,0.4,0,0,0,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,FRESH 52 B,Hummus,,1 ounce,Hummus,70,2,4,0,5,0.5,0,2,120,90,10,0.7,0,0,0,45,0.0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, Sesame"
Stetson_East,Lunch,FRESH 52 B,Salsa,,1 floz,Salsa,10,0,2,1,0,0,0,0.0,230,90,10,0.1,0.0,0,1,0,0.0,0,"Garlic, Vegan, Vegetarian, Tomato, Onion"
Stetson_East,Lunch,FRESH 52 B,Shredded Vegan Cheddar Cheese,,1 ounce,Vegan Cheddar Cheese Style Shreds,90,0.0,8,0,7,4,0,0,230,10,120,0,0,0,0,60,0.0,5,"Vegan, Vegetarian, Avoiding Gluten, Tree Nuts"
Stetson_East,Lunch,FRESH 52 B,Lettuce Leaf,,1 each,Lettuce Leaf,0,0,0,0,0,0,0,0,0,10,0,0.1,0,0,1,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,FRESH 52 B,Sliced Tomatoes,,1 slice,Tomatoes,0,0,0.0,0,0,0,0,0,0,30,0,0,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Tomato"
Stetson_East,Lunch,FRESH 52 B,Dill Relish,,1 ounce,Pickle Relish,35,0,10,0.0,0,0,0,0.0,310,20,0,0.3,0,0,1,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Lunch,FRESH 52 B,Sliced Dill Pickles,Sliced Dill Pickles,1 ounce,Pickles,0,0,0.0,0,0,0,0,0,230,30,20,0.1,0,0,1,0,0.0,0,"Vegan, Vegetarian, Mustard*"
Stetson_East,Lunch,FRESH 52 B,Julienne Yellow Onions,,1 ounce,Onions,10,0,3,1,0,0,0,0,0,40,10,0.1,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Onion"
